process_type,case_id,activity,event_time,employee_id
itsm,INC-0062,サポート割当,2024-01-07 18:49:51,EMP-014
itsm,INC-0062,初期調査,2024-01-07 20:10:57,EMP-013
itsm,INC-0062,解決策適用,2024-01-08 03:44:13,EMP-013
itsm,INC-0062,検証,2024-01-08 05:31:46,EMP-020
itsm,INC-0062,クローズ,2024-01-08 06:15:30,SYSTEM
itsm,INC-0063,インシデント報告,2024-09-08 02:36:00,SYSTEM
itsm,INC-0063,サポート割当,2024-09-08 02:50:11,EMP-014
itsm,INC-0063,初期調査,2024-09-08 05:21:51,EMP-013
itsm,INC-0063,解決策適用,2024-09-08 09:14:18,EMP-013
itsm,INC-0063,検証,2024-09-08 10:06:38,EMP-020
itsm,INC-0063,クローズ,2024-09-08 12:04:02,SYSTEM
itsm,INC-0064,インシデント報告,2024-11-01 19:14:00,SYSTEM
itsm,INC-0064,サポート割当,2024-11-01 19:44:19,EMP-014
itsm,INC-0064,初期調査,2024-11-01 21:20:44,EMP-013
itsm,INC-0064,解決策適用,2024-11-02 21:07:34,EMP-013
itsm,INC-0064,検証,2024-11-02 22:05:03,EMP-020
itsm,INC-0064,クローズ,2024-11-03 00:43:05,SYSTEM
itsm,INC-0065,インシデント報告,2024-02-20 06:40:00,SYSTEM
itsm,INC-0065,サポート割当,2024-02-20 07:00:17,EMP-014
itsm,INC-0065,初期調査,2024-02-20 07:42:28,EMP-013
itsm,INC-0065,エスカレーション,2024-02-20 10:21:49,EMP-014
itsm,INC-0065,解決策適用,2024-02-20 15:48:27,EMP-013
itsm,INC-0065,検証,2024-02-20 16:55:13,EMP-020
itsm,INC-0065,クローズ,2024-02-20 19:03:53,SYSTEM
itsm,INC-0066,インシデント報告,2024-01-17 07:18:00,SYSTEM
itsm,INC-0066,サポート割当,2024-01-17 08:01:57,EMP-014
itsm,INC-0066,初期調査,2024-01-17 09:40:03,EMP-013
itsm,INC-0066,解決策適用,2024-01-18 07:59:37,EMP-013
itsm,INC-0066,検証,2024-01-18 09:40:31,EMP-020
itsm,INC-0066,クローズ,2024-01-18 12:29:22,SYSTEM
itsm,INC-0067,インシデント報告,2024-04-11 13:07:00,SYSTEM
itsm,INC-0067,サポート割当,2024-04-11 13:47:58,EMP-014
itsm,INC-0067,初期調査,2024-04-11 16:34:14,EMP-013
itsm,INC-0067,解決策適用,2024-04-11 20:08:29,EMP-013
itsm,INC-0067,検証,2024-04-11 20:53:25,EMP-020
itsm,INC-0067,クローズ,2024-04-12 00:00:42,SYSTEM
itsm,INC-0068,インシデント報告,2024-10-18 09:28:00,SYSTEM
itsm,INC-0068,サポート割当,2024-10-18 09:59:18,EMP-014
itsm,INC-0068,初期調査,2024-10-18 11:14:55,EMP-013
itsm,INC-0068,解決策適用,2024-10-18 19:14:17,EMP-013
itsm,INC-0068,検証,2024-10-18 20:32:53,EMP-020
itsm,INC-0068,クローズ,2024-10-18 23:08:28,SYSTEM
itsm,INC-0069,インシデント報告,2024-08-09 23:20:00,SYSTEM
itsm,INC-0069,サポート割当,2024-08-09 23:27:23,EMP-014
itsm,INC-0069,初期調査,2024-08-10 00:31:44,EMP-013
itsm,INC-0069,解決策適用,2024-08-10 21:27:37,EMP-013
itsm,INC-0069,検証,2024-08-10 22:50:27,EMP-020
itsm,INC-0069,再オープン,2024-08-11 05:11:39,SYSTEM
itsm,INC-0069,解決策適用,2024-08-11 19:03:04,EMP-013
itsm,INC-0069,検証,2024-08-11 20:24:56,EMP-020
itsm,INC-0069,クローズ,2024-08-11 23:35:11,SYSTEM
itsm,INC-0070,インシデント報告,2024-03-30 15:33:00,SYSTEM
itsm,INC-0070,サポート割当,2024-03-30 16:28:28,EMP-014
itsm,INC-0070,初期調査,2024-03-30 17:25:41,EMP-013
itsm,INC-0070,解決策適用,2024-03-31 09:23:36,EMP-013
itsm,INC-0070,検証,2024-03-31 10:37:51,EMP-020
itsm,INC-0070,再オープン,2024-03-31 14:04:00,SYSTEM
itsm,INC-0070,解決策適用,2024-03-31 22:03:59,EMP-013
itsm,INC-0070,検証,2024-03-31 23:34:18,EMP-020
itsm,INC-0070,クローズ,2024-04-01 03:04:25,SYSTEM
itsm,INC-0071,インシデント報告,2024-06-17 13:44:00,SYSTEM
itsm,INC-0071,サポート割当,2024-06-17 14:05:33,EMP-014
itsm,INC-0071,初期調査,2024-06-17 16:57:20,EMP-013
itsm,INC-0071,解決策適用,2024-06-18 07:03:28,EMP-013
itsm,INC-0071,検証,2024-06-18 08:14:24,EMP-020
itsm,INC-0071,クローズ,2024-06-18 09:52:17,SYSTEM
itsm,INC-0072,インシデント報告,2024-07-25 16:52:00,SYSTEM
itsm,INC-0072,サポート割当,2024-07-25 17:33:30,EMP-014
itsm,INC-0072,初期調査,2024-07-25 19:24:54,EMP-013
itsm,INC-0072,解決策適用,2024-07-26 01:32:30,EMP-013
itsm,INC-0072,検証,2024-07-26 02:35:04,EMP-020
itsm,INC-0072,クローズ,2024-07-26 05:16:24,SYSTEM
itsm,INC-0073,インシデント報告,2024-01-27 06:17:00,SYSTEM
itsm,INC-0073,サポート割当,2024-01-27 07:13:05,EMP-014
itsm,INC-0073,初期調査,2024-01-27 08:48:48,EMP-013
itsm,INC-0073,解決策適用,2024-01-27 13:29:05,EMP-013
itsm,INC-0073,検証,2024-01-27 15:26:40,EMP-020
itsm,INC-0073,クローズ,2024-01-27 16:46:55,SYSTEM
itsm,INC-0074,インシデント報告,2024-03-22 09:35:00,SYSTEM
itsm,INC-0074,サポート割当,2024-03-22 10:10:49,EMP-014
itsm,INC-0074,初期調査,2024-03-22 10:54:48,EMP-013
itsm,INC-0074,解決策適用,2024-03-23 08:59:52,EMP-013
itsm,INC-0074,検証,2024-03-23 10:11:24,EMP-020
itsm,INC-0074,クローズ,2024-03-23 13:36:09,SYSTEM
itsm,INC-0075,インシデント報告,2024-09-12 22:18:00,SYSTEM
itsm,INC-0075,サポート割当,2024-09-12 22:46:26,EMP-014
itsm,INC-0075,初期調査,2024-09-13 00:28:48,EMP-013
itsm,INC-0075,解決策適用,2024-09-13 12:31:46,EMP-013
itsm,INC-0075,検証,2024-09-13 13:14:47,EMP-020
itsm,INC-0075,クローズ,2024-09-13 15:50:39,SYSTEM
itsm,INC-0076,インシデント報告,2024-03-10 02:17:00,SYSTEM
itsm,INC-0076,サポート割当,2024-03-10 02:41:21,EMP-014
itsm,INC-0076,初期調査,2024-03-10 05:09:30,EMP-013
itsm,INC-0076,エスカレーション,2024-03-10 06:09:58,EMP-014
itsm,INC-0076,解決策適用,2024-03-11 00:08:21,EMP-013
itsm,INC-0076,検証,2024-03-11 01:53:43,EMP-020
itsm,INC-0076,クローズ,2024-03-11 04:42:19,SYSTEM
itsm,INC-0077,インシデント報告,2024-03-17 14:34:00,SYSTEM
itsm,INC-0077,サポート割当,2024-03-17 14:58:38,EMP-014
itsm,INC-0077,初期調査,2024-03-17 16:51:25,EMP-013
itsm,INC-0077,解決策適用,2024-03-18 04:52:28,EMP-013
itsm,INC-0077,検証,2024-03-18 05:51:26,EMP-020
itsm,INC-0077,クローズ,2024-03-18 08:47:54,SYSTEM
itsm,INC-0078,インシデント報告,2024-10-19 12:14:00,SYSTEM
itsm,INC-0078,サポート割当,2024-10-19 12:22:21,EMP-014
itsm,INC-0078,初期調査,2024-10-19 14:44:03,EMP-013
itsm,INC-0078,解決策適用,2024-10-20 10:35:07,EMP-013
itsm,INC-0078,検証,2024-10-20 11:39:52,EMP-020
itsm,INC-0078,クローズ,2024-10-20 15:02:13,SYSTEM
itsm,INC-0079,インシデント報告,2024-03-18 15:02:00,SYSTEM
itsm,INC-0079,サポート割当,2024-03-18 15:35:07,EMP-014
itsm,INC-0079,初期調査,2024-03-18 17:33:39,EMP-013
itsm,INC-0079,解決策適用,2024-03-19 14:47:34,EMP-013
itsm,INC-0079,検証,2024-03-19 15:57:12,EMP-020
itsm,INC-0079,クローズ,2024-03-19 18:03:09,SYSTEM
itsm,INC-0080,インシデント報告,2024-03-14 13:55:00,SYSTEM
itsm,INC-0080,サポート割当,2024-03-14 14:05:02,EMP-014
itsm,INC-0080,初期調査,2024-03-14 16:32:16,EMP-013
itsm,INC-0080,エスカレーション,2024-03-14 19:24:27,EMP-014
itsm,INC-0080,解決策適用,2024-03-15 06:09:08,EMP-013
itsm,INC-0080,検証,2024-03-15 06:46:21,EMP-020
itsm,INC-0080,クローズ,2024-03-15 09:37:58,SYSTEM
itsm,INC-0081,インシデント報告,2024-09-30 12:20:00,SYSTEM
itsm,INC-0081,サポート割当,2024-09-30 13:13:06,EMP-014
itsm,INC-0081,初期調査,2024-09-30 13:48:29,EMP-013
itsm,INC-0081,エスカレーション,2024-09-30 16:42:06,EMP-014
itsm,INC-0081,解決策適用,2024-10-01 14:57:43,EMP-013
itsm,INC-0081,検証,2024-10-01 16:57:29,EMP-020
itsm,INC-0081,クローズ,2024-10-01 18:58:37,SYSTEM
itsm,INC-0082,インシデント報告,2024-02-20 20:45:00,SYSTEM
itsm,INC-0082,サポート割当,2024-02-20 21:14:57,EMP-014
itsm,INC-0082,初期調査,2024-02-20 23:29:03,EMP-013
itsm,INC-0082,解決策適用,2024-02-21 02:29:46,EMP-013
itsm,INC-0082,検証,2024-02-21 04:11:25,EMP-020
itsm,INC-0082,クローズ,2024-02-21 06:00:08,SYSTEM
itsm,INC-0083,インシデント報告,2024-03-15 07:33:00,SYSTEM
itsm,INC-0083,サポート割当,2024-03-15 08:09:33,EMP-014
itsm,INC-0083,初期調査,2024-03-15 10:38:26,EMP-013
itsm,INC-0083,エスカレーション,2024-03-15 11:52:39,EMP-014
itsm,INC-0083,解決策適用,2024-03-16 09:02:09,EMP-013
itsm,INC-0083,検証,2024-03-16 10:27:56,EMP-020
itsm,INC-0083,クローズ,2024-03-16 14:09:37,SYSTEM
itsm,INC-0084,インシデント報告,2024-03-14 07:29:00,SYSTEM
itsm,INC-0084,サポート割当,2024-03-14 07:59:49,EMP-014
itsm,INC-0084,初期調査,2024-03-14 10:09:50,EMP-013
itsm,INC-0084,解決策適用,2024-03-14 22:23:58,EMP-013
itsm,INC-0084,検証,2024-03-14 23:19:51,EMP-020
itsm,INC-0084,クローズ,2024-03-15 00:05:22,SYSTEM
itsm,INC-0085,インシデント報告,2024-06-25 18:19:00,SYSTEM
itsm,INC-0085,サポート割当,2024-06-25 19:02:16,EMP-014
itsm,INC-0085,初期調査,2024-06-25 20:40:48,EMP-013
itsm,INC-0085,解決策適用,2024-06-26 20:39:58,EMP-013
itsm,INC-0085,検証,2024-06-26 22:26:46,EMP-020
itsm,INC-0085,クローズ,2024-06-27 00:16:51,SYSTEM
itsm,INC-0086,インシデント報告,2024-07-02 18:18:00,SYSTEM
itsm,INC-0086,サポート割当,2024-07-02 18:25:11,EMP-014
itsm,INC-0086,初期調査,2024-07-02 20:59:41,EMP-013
itsm,INC-0086,解決策適用,2024-07-02 23:10:22,EMP-013
itsm,INC-0086,検証,2024-07-03 00:58:14,EMP-020
itsm,INC-0086,クローズ,2024-07-03 04:52:41,SYSTEM
itsm,INC-0087,インシデント報告,2024-11-06 23:31:00,SYSTEM
itsm,INC-0087,サポート割当,2024-11-07 00:18:53,EMP-014
itsm,INC-0087,初期調査,2024-11-07 01:23:24,EMP-013
itsm,INC-0087,解決策適用,2024-11-07 08:12:29,EMP-013
itsm,INC-0087,検証,2024-11-07 08:59:36,EMP-020
itsm,INC-0087,クローズ,2024-11-07 12:08:16,SYSTEM
itsm,INC-0088,インシデント報告,2024-12-03 21:53:00,SYSTEM
itsm,INC-0088,サポート割当,2024-12-03 22:32:55,EMP-014
itsm,INC-0088,初期調査,2024-12-04 01:18:26,EMP-013
itsm,INC-0088,解決策適用,2024-12-04 10:06:13,EMP-013
itsm,INC-0088,検証,2024-12-04 11:15:54,EMP-020
itsm,INC-0088,クローズ,2024-12-04 14:19:41,SYSTEM
itsm,INC-0089,インシデント報告,2024-02-16 09:20:00,SYSTEM
itsm,INC-0089,サポート割当,2024-02-16 09:35:29,EMP-014
itsm,INC-0089,初期調査,2024-02-16 10:25:18,EMP-013
itsm,INC-0089,解決策適用,2024-02-17 09:47:40,EMP-013
itsm,INC-0089,検証,2024-02-17 11:05:27,EMP-020
itsm,INC-0089,クローズ,2024-02-17 14:29:51,SYSTEM
itsm,INC-0090,インシデント報告,2024-05-11 15:51:00,SYSTEM
itsm,INC-0090,サポート割当,2024-05-11 16:37:18,EMP-014
itsm,INC-0090,初期調査,2024-05-11 17:58:07,EMP-013
itsm,INC-0090,エスカレーション,2024-05-11 21:51:26,EMP-014
itsm,INC-0090,解決策適用,2024-05-12 02:57:14,EMP-013
itsm,INC-0090,検証,2024-05-12 04:54:13,EMP-020
itsm,INC-0090,クローズ,2024-05-12 07:56:18,SYSTEM
itsm,INC-0091,インシデント報告,2024-07-22 17:23:00,SYSTEM
itsm,INC-0091,サポート割当,2024-07-22 18:11:41,EMP-014
itsm,INC-0091,初期調査,2024-07-22 18:43:47,EMP-013
itsm,INC-0091,解決策適用,2024-07-23 06:44:06,EMP-013
itsm,INC-0091,検証,2024-07-23 08:14:39,EMP-020
itsm,INC-0091,クローズ,2024-07-23 10:47:24,SYSTEM
itsm,INC-0092,インシデント報告,2024-11-22 11:06:00,SYSTEM
itsm,INC-0092,サポート割当,2024-11-22 11:37:27,EMP-014
itsm,INC-0092,初期調査,2024-11-22 13:40:23,EMP-013
itsm,INC-0092,解決策適用,2024-11-22 22:53:21,EMP-013
itsm,INC-0092,検証,2024-11-23 00:18:16,EMP-020
itsm,INC-0092,クローズ,2024-11-23 03:01:42,SYSTEM
itsm,INC-0093,インシデント報告,2024-08-25 22:19:00,SYSTEM
itsm,INC-0093,サポート割当,2024-08-25 22:31:18,EMP-014
itsm,INC-0093,初期調査,2024-08-25 23:08:06,EMP-013
itsm,INC-0093,エスカレーション,2024-08-26 03:07:22,EMP-014
itsm,INC-0093,解決策適用,2024-08-26 07:40:38,EMP-013
itsm,INC-0093,検証,2024-08-26 08:31:46,EMP-020
itsm,INC-0093,クローズ,2024-08-26 10:23:23,SYSTEM
itsm,INC-0094,インシデント報告,2024-07-08 21:47:00,SYSTEM
itsm,INC-0094,サポート割当,2024-07-08 22:24:42,EMP-014
itsm,INC-0094,初期調査,2024-07-09 00:43:42,EMP-013
itsm,INC-0094,解決策適用,2024-07-09 17:08:12,EMP-013
itsm,INC-0094,検証,2024-07-09 18:53:14,EMP-020
itsm,INC-0094,クローズ,2024-07-09 22:40:26,SYSTEM
itsm,INC-0095,インシデント報告,2024-05-23 01:44:00,SYSTEM
itsm,INC-0095,サポート割当,2024-05-23 02:01:43,EMP-014
itsm,INC-0095,初期調査,2024-05-23 03:38:26,EMP-013
itsm,INC-0095,エスカレーション,2024-05-23 05:43:43,EMP-014
itsm,INC-0095,解決策適用,2024-05-24 05:18:32,EMP-013
itsm,INC-0095,検証,2024-05-24 06:21:36,EMP-020
itsm,INC-0095,クローズ,2024-05-24 09:07:01,SYSTEM
itsm,INC-0096,インシデント報告,2024-02-01 12:17:00,SYSTEM
itsm,INC-0096,サポート割当,2024-02-01 13:15:16,EMP-014
itsm,INC-0096,初期調査,2024-02-01 16:07:38,EMP-013
itsm,INC-0096,解決策適用,2024-02-01 20:08:38,EMP-013
itsm,INC-0096,検証,2024-02-01 20:57:43,EMP-020
itsm,INC-0096,クローズ,2024-02-02 00:51:39,SYSTEM
itsm,INC-0097,インシデント報告,2024-01-26 10:15:00,SYSTEM
itsm,INC-0097,サポート割当,2024-01-26 11:03:29,EMP-014
itsm,INC-0097,初期調査,2024-01-26 12:04:16,EMP-013
itsm,INC-0097,解決策適用,2024-01-27 02:15:49,EMP-013
itsm,INC-0097,検証,2024-01-27 03:38:36,EMP-020
itsm,INC-0097,クローズ,2024-01-27 04:57:32,SYSTEM
itsm,INC-0098,インシデント報告,2024-03-16 19:00:00,SYSTEM
itsm,INC-0098,サポート割当,2024-03-16 19:52:21,EMP-014
itsm,INC-0098,初期調査,2024-03-16 20:44:03,EMP-013
itsm,INC-0098,エスカレーション,2024-03-16 22:29:10,EMP-014
itsm,INC-0098,解決策適用,2024-03-17 04:19:30,EMP-013
itsm,INC-0098,検証,2024-03-17 05:49:00,EMP-020
itsm,INC-0098,再オープン,2024-03-17 06:55:14,SYSTEM
itsm,INC-0098,解決策適用,2024-03-17 20:24:02,EMP-013
itsm,INC-0098,検証,2024-03-17 21:15:27,EMP-020
itsm,INC-0098,クローズ,2024-03-17 22:53:26,SYSTEM
itsm,INC-0099,インシデント報告,2024-03-30 08:03:00,SYSTEM
itsm,INC-0099,サポート割当,2024-03-30 08:49:03,EMP-014
itsm,INC-0099,初期調査,2024-03-30 10:37:57,EMP-013
itsm,INC-0099,解決策適用,2024-03-30 23:06:36,EMP-013
itsm,INC-0099,検証,2024-03-31 00:46:37,EMP-020
itsm,INC-0099,クローズ,2024-03-31 01:39:31,SYSTEM
itsm,INC-0100,インシデント報告,2024-09-14 07:39:00,SYSTEM
itsm,INC-0100,サポート割当,2024-09-14 08:24:16,EMP-014
itsm,INC-0100,初期調査,2024-09-14 11:10:35,EMP-013
itsm,INC-0100,解決策適用,2024-09-14 19:48:44,EMP-013
itsm,INC-0100,検証,2024-09-14 21:16:38,EMP-020
itsm,INC-0100,再オープン,2024-09-15 05:16:02,SYSTEM
itsm,INC-0100,解決策適用,2024-09-15 19:26:05,EMP-013
itsm,INC-0100,検証,2024-09-15 20:34:27,EMP-020
itsm,INC-0100,クローズ,2024-09-15 21:27:08,SYSTEM
itsm,INC-0101,インシデント報告,2024-12-30 14:04:00,SYSTEM
itsm,INC-0101,サポート割当,2024-12-30 14:27:23,EMP-014
itsm,INC-0101,初期調査,2024-12-30 15:19:38,EMP-013
itsm,INC-0101,エスカレーション,2024-12-30 18:12:01,EMP-014
itsm,INC-0101,解決策適用,2024-12-31 09:04:42,EMP-013
itsm,INC-0101,検証,2024-12-31 10:38:47,EMP-020
itsm,INC-0101,クローズ,2024-12-31 13:14:14,SYSTEM
itsm,INC-0102,インシデント報告,2024-05-30 14:32:00,SYSTEM
itsm,INC-0102,サポート割当,2024-05-30 14:43:21,EMP-014
itsm,INC-0102,初期調査,2024-05-30 16:58:37,EMP-013
itsm,INC-0102,解決策適用,2024-05-31 09:17:49,EMP-013
itsm,INC-0102,検証,2024-05-31 10:57:02,EMP-020
itsm,INC-0102,クローズ,2024-05-31 12:12:11,SYSTEM
itsm,INC-0103,インシデント報告,2024-08-19 07:26:00,SYSTEM
itsm,INC-0103,サポート割当,2024-08-19 08:16:40,EMP-014
itsm,INC-0103,初期調査,2024-08-19 09:46:29,EMP-013
itsm,INC-0103,解決策適用,2024-08-19 18:39:03,EMP-013
itsm,INC-0103,検証,2024-08-19 19:37:10,EMP-020
itsm,INC-0103,クローズ,2024-08-19 23:27:26,SYSTEM
itsm,INC-0104,インシデント報告,2024-12-17 15:04:00,SYSTEM
itsm,INC-0104,サポート割当,2024-12-17 15:54:54,EMP-014
itsm,INC-0104,初期調査,2024-12-17 16:38:54,EMP-013
itsm,INC-0104,エスカレーション,2024-12-17 19:51:53,EMP-014
itsm,INC-0104,解決策適用,2024-12-18 15:43:25,EMP-013
itsm,INC-0104,検証,2024-12-18 17:03:29,EMP-020
itsm,INC-0104,クローズ,2024-12-18 19:31:25,SYSTEM
itsm,INC-0105,インシデント報告,2024-06-17 21:07:00,SYSTEM
itsm,INC-0105,サポート割当,2024-06-17 21:32:05,EMP-014
itsm,INC-0105,初期調査,2024-06-17 23:41:53,EMP-013
itsm,INC-0105,解決策適用,2024-06-18 20:47:46,EMP-013
itsm,INC-0105,検証,2024-06-18 22:22:40,EMP-020
itsm,INC-0105,クローズ,2024-06-19 00:58:45,SYSTEM
itsm,INC-0106,インシデント報告,2024-06-29 03:36:00,SYSTEM
itsm,INC-0106,サポート割当,2024-06-29 03:50:21,EMP-014
itsm,INC-0106,初期調査,2024-06-29 05:32:41,EMP-013
itsm,INC-0106,解決策適用,2024-06-29 15:14:50,EMP-013
itsm,INC-0106,検証,2024-06-29 16:34:53,EMP-020
itsm,INC-0106,クローズ,2024-06-29 18:03:23,SYSTEM
itsm,INC-0107,インシデント報告,2024-04-25 13:54:00,SYSTEM
itsm,INC-0107,サポート割当,2024-04-25 14:32:53,EMP-014
itsm,INC-0107,初期調査,2024-04-25 16:41:33,EMP-013
itsm,INC-0107,解決策適用,2024-04-25 19:19:46,EMP-013
itsm,INC-0107,検証,2024-04-25 20:14:22,EMP-020
itsm,INC-0107,クローズ,2024-04-25 23:57:53,SYSTEM
itsm,INC-0108,インシデント報告,2024-06-28 00:11:00,SYSTEM
itsm,INC-0108,サポート割当,2024-06-28 00:47:34,EMP-014
itsm,INC-0108,初期調査,2024-06-28 02:17:41,EMP-013
itsm,INC-0108,エスカレーション,2024-06-28 05:11:40,EMP-014
itsm,INC-0108,解決策適用,2024-06-28 07:52:08,EMP-013
itsm,INC-0108,検証,2024-06-28 09:29:17,EMP-020
itsm,INC-0108,クローズ,2024-06-28 11:27:27,SYSTEM
itsm,INC-0109,インシデント報告,2024-06-23 05:23:00,SYSTEM
itsm,INC-0109,サポート割当,2024-06-23 06:07:57,EMP-014
itsm,INC-0109,初期調査,2024-06-23 08:34:29,EMP-013
itsm,INC-0109,解決策適用,2024-06-23 12:26:38,EMP-013
itsm,INC-0109,検証,2024-06-23 13:01:22,EMP-020
itsm,INC-0109,クローズ,2024-06-23 15:41:06,SYSTEM
itsm,INC-0110,インシデント報告,2024-12-11 02:17:00,SYSTEM
itsm,INC-0110,サポート割当,2024-12-11 02:58:44,EMP-014
itsm,INC-0110,初期調査,2024-12-11 04:41:35,EMP-013
itsm,INC-0110,解決策適用,2024-12-11 12:42:10,EMP-013
itsm,INC-0110,検証,2024-12-11 14:20:07,EMP-020
itsm,INC-0110,クローズ,2024-12-11 16:20:24,SYSTEM
itsm,INC-0111,インシデント報告,2024-05-25 21:43:00,SYSTEM
itsm,INC-0111,サポート割当,2024-05-25 22:17:27,EMP-014
itsm,INC-0111,初期調査,2024-05-25 23:33:43,EMP-013
itsm,INC-0111,エスカレーション,2024-05-26 03:30:55,EMP-014
itsm,INC-0111,解決策適用,2024-05-26 06:43:13,EMP-013
itsm,INC-0111,検証,2024-05-26 07:31:37,EMP-020
itsm,INC-0111,クローズ,2024-05-26 10:42:46,SYSTEM
itsm,INC-0112,インシデント報告,2024-05-10 09:20:00,SYSTEM
itsm,INC-0112,サポート割当,2024-05-10 09:26:25,EMP-014
itsm,INC-0112,初期調査,2024-05-10 11:48:28,EMP-013
itsm,INC-0112,エスカレーション,2024-05-10 13:56:54,EMP-014
itsm,INC-0112,解決策適用,2024-05-11 07:25:45,EMP-013
itsm,INC-0112,検証,2024-05-11 08:40:46,EMP-020
itsm,INC-0112,クローズ,2024-05-11 12:00:04,SYSTEM
itsm,INC-0113,インシデント報告,2024-02-06 12:55:00,SYSTEM
itsm,INC-0113,サポート割当,2024-02-06 13:24:33,EMP-014
itsm,INC-0113,初期調査,2024-02-06 15:03:31,EMP-013
itsm,INC-0113,エスカレーション,2024-02-06 16:59:52,EMP-014
itsm,INC-0113,解決策適用,2024-02-07 04:26:31,EMP-013
itsm,INC-0113,検証,2024-02-07 05:32:55,EMP-020
itsm,INC-0113,クローズ,2024-02-07 07:03:43,SYSTEM
itsm,INC-0114,インシデント報告,2024-07-26 00:20:00,SYSTEM
itsm,INC-0114,サポート割当,2024-07-26 01:09:16,EMP-014
itsm,INC-0114,初期調査,2024-07-26 03:11:59,EMP-013
itsm,INC-0114,解決策適用,2024-07-27 01:26:05,EMP-013
itsm,INC-0114,検証,2024-07-27 02:04:01,EMP-020
itsm,INC-0114,クローズ,2024-07-27 03:25:06,SYSTEM
itsm,INC-0115,インシデント報告,2024-10-28 12:33:00,SYSTEM
itsm,INC-0115,サポート割当,2024-10-28 13:00:22,EMP-014
itsm,INC-0115,初期調査,2024-10-28 14:16:54,EMP-013
itsm,INC-0115,解決策適用,2024-10-28 23:36:33,EMP-013
itsm,INC-0115,検証,2024-10-29 00:21:41,EMP-020
itsm,INC-0115,クローズ,2024-10-29 01:15:38,SYSTEM
itsm,INC-0116,インシデント報告,2024-09-18 06:57:00,SYSTEM
itsm,INC-0116,サポート割当,2024-09-18 07:21:57,EMP-014
itsm,INC-0116,初期調査,2024-09-18 10:15:41,EMP-013
itsm,INC-0116,解決策適用,2024-09-18 15:30:38,EMP-013
itsm,INC-0116,検証,2024-09-18 16:09:53,EMP-020
itsm,INC-0116,クローズ,2024-09-18 17:16:19,SYSTEM
itsm,INC-0117,インシデント報告,2024-03-19 20:04:00,SYSTEM
itsm,INC-0117,サポート割当,2024-03-19 21:01:22,EMP-014
itsm,INC-0117,初期調査,2024-03-19 23:05:33,EMP-013
itsm,INC-0117,解決策適用,2024-03-20 13:29:41,EMP-013
itsm,INC-0117,検証,2024-03-20 14:51:50,EMP-020
itsm,INC-0117,クローズ,2024-03-20 18:27:04,SYSTEM
itsm,INC-0118,インシデント報告,2024-11-25 20:39:00,SYSTEM
itsm,INC-0118,サポート割当,2024-11-25 21:31:40,EMP-014
itsm,INC-0118,初期調査,2024-11-25 23:35:45,EMP-013
itsm,INC-0118,エスカレーション,2024-11-26 00:48:02,EMP-014
